id,source,sentence_1,sentence_2,label,binary-label
boostcamp-sts-v1-train-8955,nsmc-sampled,진짜 유쾌 그 자체!!!><,이영하짱잼없음!!!!!!!!ㅡㅡ,0.2,0.0
boostcamp-sts-v1-train-8956,slack-sampled,다음에는 커피로 이야기를 나눠보면 너무 좋을 것 같습니다~~~,다음기회에 또다시 이야기를 나누면 좋을것 같아요~,3.0,1.0
boostcamp-sts-v1-train-8957,petition-sampled,토토 판매중단 풀어주세요.,염산 등 위험물질 판매불가 시켜주세요.,0.0,0.0
boostcamp-sts-v1-train-8958,petition-rtt,청소년법폐지해주세여,청소년법폐지해주십시오,4.2,1.0
boostcamp-sts-v1-train-8959,petition-sampled,의료분쟁조정법개정 및 검토해주세요.,동물보호법 개정 및 추가해 주시기 바랍니다.,0.4,0.0
boostcamp-sts-v1-train-8960,nsmc-rtt,지루할수도 있겠지만 집중해서 내용을 알아가면 정말 소름끼치는 영화,지루할 수 있지만 내용을 집중해서 배우면 정말 소름돋는 영화다.,3.8,1.0
boostcamp-sts-v1-train-8961,petition-sampled,청소년 범죄자 형량 올려합니다.,"청소년법 강력한 강화, 청원합니다.",2.5,1.0
boostcamp-sts-v1-train-8962,petition-rtt,국민건강보험공단의 카드결제 수수료 탈세인가요?,국민건강보험공단 카드결제 수수료 탈세인가요?,4.8,1.0
boostcamp-sts-v1-train-8963,slack-sampled,오타는 매우 중요하군요. ㅋㅋㅋ,교육 관점에서는 매우 중요하구요.,1.0,0.0
boostcamp-sts-v1-train-8964,petition-sampled,앞으로 답변은 '청와대가 이렇게 하겠습니다'로 해주세요.,청와대의 직접 소통은 '국민이 물으면 정부가 답한다'는 철학을 지향합니다.,1.0,0.0
boostcamp-sts-v1-train-8965,petition-sampled,"미세먼지, 잃어버린 권리",미세먼지 대책 필요합니다.,1.4,0.0
boostcamp-sts-v1-train-8966,nsmc-sampled,조재현보다 손창민이 연기 더 잘함,김래원 조재현 을 비롯한 모든 연기자들 연기 대박임!,0.8,0.0
boostcamp-sts-v1-train-8967,petition-sampled,인터넷 실명제를 도입해주세요.,인터넷 실명제가 필요하다고 생각합니다.,3.8,1.0
boostcamp-sts-v1-train-8968,nsmc-sampled,"케이블에서 할때마다,끝까지 못보고 채널을 돌려버리게 되는, 알수없는 이상한 영화.",이런 드라마를 지상파에서 고집하니 케이블의 완성도 있는 드라마에 밀 리는거다.,0.8,0.0
boostcamp-sts-v1-train-8969,nsmc-sampled,연기도 최고 감동인 영화였습니다,배우들의 연기도 최고~,2.4,0.0
boostcamp-sts-v1-train-8970,slack-sampled,근데 이건 워크아웃이 아니잖아요?!,둘다 워크 홀릭이라?,0.4,0.0
boostcamp-sts-v1-train-8971,slack-sampled,반겨주셔서 감사합니당!,즐주말되세요. 감사합니당.^^,1.2,0.0
boostcamp-sts-v1-train-8972,slack-sampled,헛 저도 궁금합니다 ㅜㅜ,저는 무슨죄인가요…,0.0,0.0
boostcamp-sts-v1-train-8973,petition-sampled,소비자의 선택권을 제한하고 갑질하는 통신사의 횡포를 막아 주십시요.,소수에 특혜 부여하는 기관장의 권한행사를 금지시켜주시기 바랍니다.,0.0,0.0
boostcamp-sts-v1-train-8974,petition-sampled,하 박 조사하십시오,국민을위해 일하십쇼,0.0,0.0
boostcamp-sts-v1-train-8975,petition-rtt,오토바이 족쇄 법안 중복 다수청원의 답변도 해주시기 바랍니다...,오토바이 족쇄 법안의 중복 다수결 청원도 답변해 주십시오...,4.0,1.0
boostcamp-sts-v1-train-8976,slack-sampled,모두 즐거운 주말되셔요~~~,모두 즐거운 휴가 되세요~!,2.2,0.0
boostcamp-sts-v1-train-8977,petition-sampled,교사로의 재직기간을 줄여주세요,학생들의 공부시간을 줄여주세요 .,0.4,0.0
boostcamp-sts-v1-train-8978,nsmc-sampled,다 좋은데.. 내롤모델의 끝이 죽는게 참..,"살 곳이없다,..어디에도..핵전쟁의 최후가 그러려니..",0.0,0.0
boostcamp-sts-v1-train-8979,slack-sampled,재택으로 일상에 많은 변화가 있는데요..,(대체호스트에 제한이 있는지..!,0.0,0.0
boostcamp-sts-v1-train-8980,petition-rtt,수능 짝수 홀수를 없애야합니다,SAT에서 짝수와 홀수를 제거해야합니다.,1.6,0.0
boostcamp-sts-v1-train-8981,petition-sampled,우리경제는 지금 괜찮나요?,내수경제는 언제 살리실건가요?,1.8,0.0
boostcamp-sts-v1-train-8982,petition-sampled,아파트 가점제 개선 요구,아파트 청약 가점제 개선,3.2,1.0
boostcamp-sts-v1-train-8983,nsmc-sampled,다섯번은 볼만하다.,액션장면은 그나마 좀 볼만하다,1.2,0.0
boostcamp-sts-v1-train-8984,slack-sampled,<PERSON> 님과 5개월(?)만에 다시 만나 이야기 나누었습니다!,<PERSON> 와 감격(?)의 상봉!,1.5,0.0
boostcamp-sts-v1-train-8985,nsmc-sampled,영화가 끝날 땐 아쉽기까지했다,영화도 끝날 때 까지 끝난 게 아니다.,1.0,0.0
boostcamp-sts-v1-train-8986,nsmc-sampled,네이버 영화평점 믿을게 못되넹.,() 네이버평점 믿을게못되네,4.0,1.0
boostcamp-sts-v1-train-8987,slack-sampled,시선을 끌기위해...,음악은 세대를 찢어!,0.0,0.0
boostcamp-sts-v1-train-8988,nsmc-sampled,과학적으로 말이 안된다고 까면서 영화는 스트레스 받게 왜봄?..,왜 국내에서 이런 영화는 평점 받기가 힘든걸까..?,0.2,0.0
boostcamp-sts-v1-train-8989,nsmc-sampled,용두사미의 대표적 영화..,서부오락영화의 시초라...,0.0,0.0
boostcamp-sts-v1-train-8990,nsmc-sampled,아흑~ 용팔이 ㅋㅋ,으앙~아침마다어쩔수없이보는데ㅠㅠ,0.0,0.0
boostcamp-sts-v1-train-8991,petition-rtt,저희 반을 구원해주세요,저희 가족들을 살려주세요.,0.0,0.0
boostcamp-sts-v1-train-8992,slack-sampled,또 얘기 많이 나누어요~~,다음에 또 재미난 이야기 나눠봐요~~,3.2,1.0
boostcamp-sts-v1-train-8993,petition-sampled,진정한 청소년인가요? 청소년 폐지해주세요.,청소년보호법 강화와 소년법 폐지 청원합니다.,1.2,0.0
boostcamp-sts-v1-train-8994,slack-rtt,회사와 그리 멀지 않은 곳에 대박 청국장 맛집이었습니다 ㅎㅎ,회사에서 멀지 않은 훌륭한 청국장집이었습니다.,3.6,1.0
boostcamp-sts-v1-train-8995,nsmc-sampled,진짜 이 시기 영화들 그리움.,이 영화 정말 좋다ㅠ,0.8,0.0
boostcamp-sts-v1-train-8996,slack-sampled,ㅋㅋ 타고난 마케터인것으로^.^,아 저는 어드민으로..ㅎㅎ,0.0,0.0
boostcamp-sts-v1-train-8997,slack-rtt,작년에도 안받았었나요?..,작년에 받지 않았나요?,2.4,0.0
boostcamp-sts-v1-train-8998,petition-rtt,리선권 옆자리에 있던 CJ그룹회장이 냉면발언은 없었다는데 조명균 장관은 어디서 누구한테 그런얘기 들었는지 꼭 해명하세요,"리선권 옆자리에 앉았던 CJ그룹 회장은 냉면에 대해 한마디도 하지 않았지만 조명균 장관은 그런 이야기를 어디서, 누구에게 들었는지 설명해달라.",4.2,1.0
boostcamp-sts-v1-train-8999,nsmc-sampled,내저희가짝패보면안됩니다,내단짝친구지선이화이팅!!,0.0,0.0
boostcamp-sts-v1-train-9000,slack-rtt,그러기엔 여기 너무 좁네요 ㅠㅠ,그러기엔 여기가 너무 좁다.,4.0,1.0
boostcamp-sts-v1-train-9001,petition-sampled,세월호 특조위 2기가 필요합니다,황전원 특조위원 박탈을 청원합니다,0.0,0.0
boostcamp-sts-v1-train-9002,slack-sampled,반찬 진짜 대박...,진짜 간만에 산책.....ㅎㅎㅎ,0.0,0.0
boostcamp-sts-v1-train-9003,nsmc-sampled,퓨전 사극의 걸작.,예술영화 장르의 걸작!,1.8,0.0
boostcamp-sts-v1-train-9004,petition-sampled,"고교에 학생 평가 자료를 요구하는 것, 그만해 주세요.",버스 비상등켜고 좌우로 맘대로 차선 바꾸는 것 금지해 주세요.,0.0,0.0
boostcamp-sts-v1-train-9005,petition-rtt,군 면제 연예인의 면제 사유에 대한 재 검증을 청원합니다.,면책연예인 면제사유 재확인을 청원합니다.,3.6,1.0
boostcamp-sts-v1-train-9006,nsmc-rtt,제목부터 재미없어 보입니다!!!,제목부터 웃기네요!!!,1.4,0.0
boostcamp-sts-v1-train-9007,nsmc-sampled,다큐 그자체였습니다,이거 다큐를 보면 나온다,1.2,0.0
boostcamp-sts-v1-train-9008,slack-sampled,깃허브 사용 계정을 변경하고 싶습니다,네 노션에 깃허브 추가 완료했습니다,0.4,0.0
boostcamp-sts-v1-train-9009,petition-sampled,성직자의 성범죄는 가중처벌해야한다.,술에 취해서 한 범죄는 가중처벌해야합니다.,1.0,0.0
boostcamp-sts-v1-train-9010,nsmc-sampled,난 친구들이랑 영화관가서보고 돈아까워서 울뻔했다..,나 이거보고 울었었잖아...돈아까워서.....ㅋㅋㅋ,3.0,1.0
boostcamp-sts-v1-train-9011,slack-sampled,어머머머 신기하고 웃기기도하고 그러는데…,늘 궁금하고 신기해 했던 ㅋㅋ,0.8,0.0
boostcamp-sts-v1-train-9012,nsmc-rtt,이 영화의 포커스는 애초부터 '박정희를 왜 죽였는지'가 아니라 김재규의 명분을 훼손시켜 평가절하하기 위함에 있다..,이 영화의 초점은 처음부터 '박정희를 죽인 이유'가 아니라 김재규의 명분을 훼손하고 평가절하하는 데 있다.,4.2,1.0
boostcamp-sts-v1-train-9013,slack-sampled,ㅋㅋ 나중에 실험해보시구 알려주세요!,일단 신청해보시고 알려주세요!!,1.0,0.0
boostcamp-sts-v1-train-9014,petition-sampled,크림하우스성분조사와환불,크림하우스 매트 조사및환불조사 부탁드립니다,3.2,1.0
boostcamp-sts-v1-train-9015,slack-sampled,최근 틱톡릴스쇼츠에서 졸업식용 춤으로 유명했던 노래입니다.,서로 재밌게 봤던 영화와 넷플릭스 추천을 주고 받았습니다,0.0,0.0
boostcamp-sts-v1-train-9016,petition-sampled,가상화폐 거래소 폐쇄 조치를 바랍니다,가상화폐 거래소 및 투기 강력 규제 부탁드립니다.,1.8,0.0
boostcamp-sts-v1-train-9017,nsmc-sampled,중후반까지보다 기가차서 껏음.,중반부 너무 답답해서 욕이 저절로 나와서 화면에 몰입했다.,0.6,0.0
boostcamp-sts-v1-train-9018,slack-sampled,<PERSON>님과 엄청 오랜만에 이야기를 나누었습니다.,<PERSON> 님과 오랜만에 이야기를 나누었습니다!,4.0,1.0
boostcamp-sts-v1-train-9019,slack-sampled,"또, 취미부자가 모여있는 우리 회사에서 우리도 취미를 빨리 개발해보자~했구요ㅎㅎ",취미부자 우리 회사에 생산성도구 찾기 취미홀더가 나타났군요!,1.0,0.0
boostcamp-sts-v1-train-9020,petition-rtt,비트코인 청원 이제 그만하셔도 됩니다.(20만 넘어섬),"이제 비트코인 청원을 중단할 수 있습니다. (200,000 이상)",2.6,1.0
boostcamp-sts-v1-train-9021,petition-sampled,국민연금...힘빠진다,국민연금은 도대체...,1.6,0.0
boostcamp-sts-v1-train-9022,petition-rtt,원룸임대업자들의 반발로 대학기숙사 신축이 방해되는것을 해결해주세요.,스튜디오 렌탈 업체들의 반발로 대학 기숙사 건립에 걸림돌을 해결해 주세요.,2.0,0.0
boostcamp-sts-v1-train-9023,slack-sampled,너무나 재밌는 밥스테이지였습니다ㅎㅎ,ㅋㅋ진짜 너무 재밌었습니닼ㅋㅋ,2.0,0.0
boostcamp-sts-v1-train-9024,petition-sampled,조선/중앙/동아/적폐언론,"조선일보,한국경제신문 경제통계조작보도",1.0,0.0
boostcamp-sts-v1-train-9025,slack-rtt,(저는 그 전날 생일이었는데!),(전날 제 생일이었어요!),3.8,1.0
boostcamp-sts-v1-train-9026,petition-sampled,강력한 처벌과 단속을,음주후 범죄 더 강력한 처벌,1.6,0.0
boostcamp-sts-v1-train-9027,nsmc-sampled,이영화를 사랑할수 밖에 없는 이유다.,너무나 인간적인...그래서 사랑할수 밖에 없는 그이름....록키 발보아,1.0,0.0
boostcamp-sts-v1-train-9028,slack-sampled,앞으로 저희 클하 종종 하게 될 것 같죠?,앞으로 종종 등장할 것 같은데 ㅎㅎ 잘부탁드립니다 ㅎㅎㅎ,0.8,0.0
boostcamp-sts-v1-train-9029,petition-rtt,삼성 공화국을 해체시켜 주십시오.,삼성공화국을 해체하라.,4.0,1.0
boostcamp-sts-v1-train-9030,petition-sampled,환경규정 개정 촉구,자동차세법 개정 촉구,0.6,0.0
boostcamp-sts-v1-train-9031,petition-sampled,다자녀 가정에서 제안드립니다,다자녀 가족에게 지원이 필요합니다.,1.0,0.0
boostcamp-sts-v1-train-9032,nsmc-sampled,페이스 허거 같음ㅋㅋ,하다만 이야기 같음..,0.0,0.0
boostcamp-sts-v1-train-9033,nsmc-rtt,박현지에 연기력도 영아니고 뭔드라마가 이렇게막장이야,"박현지의 연기력이 그렇게 어리지도 않은데, 이게 무슨 드라마냐.",2.0,0.0
boostcamp-sts-v1-train-9034,petition-sampled,삼성은 노조를 인정하라.,삼성 이재용 부회장을 풀어주세요.,0.6,0.0
boostcamp-sts-v1-train-9035,petition-sampled,평창올림픽 한반도기 독도추가,평창동계패럴림픽 한반도기 독도표기,3.0,1.0
boostcamp-sts-v1-train-9036,slack-sampled,즐거운 연휴 되세요 ㅎ.ㅎ,즐거운 주말 되세요,2.4,0.0
boostcamp-sts-v1-train-9037,slack-sampled,그냥 토마토 아니고 트리토마토 (tomatillo) 품종이라고 하더라고요,저희 집 트리토마토 열매 달리기 시작했어요 ㅎㅎㅎ,1.2,0.0
boostcamp-sts-v1-train-9038,petition-rtt,원안에서 대폭 후퇴한 법무부 공수처안을 다시 원안대로 강력한 기구로 만들기를 요구합니다.,당초 계획에서 크게 후퇴한 법무부 공수부 법안이 당초 계획대로 강력한 조직으로 이뤄질 것을 촉구한다.,3.4,1.0
boostcamp-sts-v1-train-9039,slack-sampled,이 정도는 갖추어야...,서평이 이 정도이면.. 내용은..?,0.0,0.0
boostcamp-sts-v1-train-9040,petition-sampled,가상화폐폐지 반대합니다.,가상화폐 거래 폐지 반대합니다.,4.2,1.0
boostcamp-sts-v1-train-9041,nsmc-rtt,가히 주인공을 보고 있자면 암에 걸릴거 같다,주인공을 보면 암에 걸릴 것 같아요.,3.6,1.0
boostcamp-sts-v1-train-9042,nsmc-rtt,"없이 그저 착하기만 해서 생각만큼 재밌지 않고, 진부한 캐릭터와 스토리로 시간의 러닝 타임을 버티기엔 너무 힘들고 지친다.","그냥 친절해서 생각보다 재미가 없고, 진부한 캐릭터와 스토리로 러닝타임을 견디기 너무 힘들고 피곤하다.",3.8,1.0
boostcamp-sts-v1-train-9043,petition-sampled,양로원 진입로에 갑자기 흙을 쏟아 진입로를 막은 사건,모든 도로에 중앙분리대를 설치 및 횡단보도에 분리봉을 설치해주세요,0.0,0.0
boostcamp-sts-v1-train-9044,nsmc-sampled,염통이 쫄깃해지는 썰전과 시원하게 갈겨대는 조화!,알 수 없는 묘한 긴장감이 조여오는 영화.,1.0,0.0
boostcamp-sts-v1-train-9045,nsmc-rtt,가볍게 보기 좋은 영화..,너무 좋은 영화...,3.0,1.0
boostcamp-sts-v1-train-9046,petition-sampled,특성화고등학교 시험폐지,강릉고등학교 휴대전화 제출 반대,0.0,0.0
boostcamp-sts-v1-train-9047,nsmc-sampled,대단하다..대단합니다,대단하다 대단해 진짜..,3.6,1.0
boostcamp-sts-v1-train-9048,nsmc-sampled,심은경씨 응원합니다!,김운경작가님 최고.,0.4,0.0
boostcamp-sts-v1-train-9049,petition-sampled,낮은 단계의 고려 연방제 지지 합니다.,주52시간 근로제의 빠른 개선안을 요구합니다.,0.0,0.0
boostcamp-sts-v1-train-9050,nsmc-rtt,귀엽고 깜찍한 캐릭터 대~만족입니다.,귀엽고 깜찍한 캐릭터들에 매우 만족합니다.,4.4,1.0
boostcamp-sts-v1-train-9051,slack-rtt,어우 입이 벌어졌을 지경이면… 완전히 익었다는 건데…흑.. 하며 보다가… 아우.. 재첩국 .. 그러게요 해산물 전문식당… Today’s menu 가 설마 클램차우더고..,아 입 벌리면.. 다 익었다... 흑.. 봤어.. 재첩국.. 그렇구나 해물집.. 오늘 메뉴는 아마 클램차우더..,3.0,1.0
boostcamp-sts-v1-train-9052,nsmc-sampled,꽃향기를 맡으면 힘이 솓는 꼬마자동차..!!!,너무 멋진연주 잘 들었어요..!!!,0.0,0.0
boostcamp-sts-v1-train-9053,nsmc-sampled,박정민을 다시보게된 영화 ㅋㅋ,오랫만에 즐겨보게 된 드라마,0.0,0.0
boostcamp-sts-v1-train-9054,petition-sampled,2년동안 취업을 못하고 있는 취준생입니다.,이번 2019년도 수학능력평가 수험생입니다.,0.0,0.0
boostcamp-sts-v1-train-9055,slack-sampled,환영해주셔서 정말 감사드립니다!,복직하시자마자 이런 비타민 역할을 해주셔서 너무 감사해요,1.2,0.0
boostcamp-sts-v1-train-9056,nsmc-rtt,구리지만..평점 역 피라미드를위해..점을..,구리지만 등급에 대한 역피라미드.. 포인트..,2.0,0.0
boostcamp-sts-v1-train-9057,nsmc-rtt,"여감독의 기적 같은 희망,나이 든 아줌마들의 발칙한 로망....모든 사람이 이해해준다고 해도 이런 일은 일어나지 않아요..","여자 감독의 기적 같은 희망, 나이 든 여자들의 풋풋한 로맨스…",2.0,0.0
boostcamp-sts-v1-train-9058,nsmc-sampled,가슴깊이 남을 많은 생각을 하게 하는 영화,"많은 생각을 하게 해준 영화 이고, 앞으로도계속 생각날 영화인거 같아요",2.6,1.0
boostcamp-sts-v1-train-9059,nsmc-sampled,이런영화는대체무슨..,뭐이런영화가다있는지..,2.6,1.0
boostcamp-sts-v1-train-9060,petition-rtt,안락사 허용을 원하는 평범한 학생들의 청원,안락사 허용을 위한 원고의 청원,2.0,0.0
boostcamp-sts-v1-train-9061,nsmc-sampled,작위적이고 허접한 스토리에 화가 남.,강.연 본연의 드라마가 사라지니 작위적인 이야기에 한숨만 나오는 스토리라인. TV판을 보시는걸 추천합니다.,2.4,0.0
